appendix_name,scenario_id,model,score_type,rank,export_rank,road_key,nama_ruas,nomor_ruas,desa_yang_dilalui,kecamatan_yang_dilalui,score,pred_prob,final_score,base_prob,rerank_score,planned_any_2026,planned_teknokratis_2026,planned_tender_2026,planned_pl_2026,is_top35,is_top70,is_top105
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,272,272,pertukangan,pertukangan,,,,0.3090000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,273,273,binjai sirih hulu - desa seranggan,binjai sirih hulu – desa seranggan,,,,0.3088428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,274,274,mangamol - desa pantai ulin,mangamol – desa pantai ulin,,,,0.3079428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,275,275,niagara desa halunuk - ayan,niagara desa halunuk – ayan,,,,0.3077142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,276,276,habib,habib,,,,0.3047428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,277,277,kalumpang - baruh,kalumpang – baruh,,,,0.3046285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,278,278,satria,satria,,,,0.3032,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,279,279,munggu raya - desa hariti,munggu raya – desa hariti,,,,0.3019428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,280,280,bakarung - rantauan,bakarung – rantauan,,,,0.2988714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,281,281,gang bidan desa tambak bitin,gang bidan desa tambak bitin,,,,0.2988571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,282,282,kacang parang ulang - balai wariung,kacang parang ulang – balai wariung,,,,0.2981714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,283,283,lambuk - desa tumingki,lambuk – desa tumingki,,,,0.2977857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,284,284,mondar ulin - pantai ulin - desa ulin,mondar ulin – pantai ulin – desa ulin,,,,0.2973142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,285,285,gambah dalam - rantauan,gambah dalam – rantauan,,,,0.2939285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,286,286,soetoyo - teluk mesjid,Soetoyo - Teluk Mesjid,,,,0.2934571428571429,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,287,287,mesjid quba,mesjid quba,,,,0.2928000000000001,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,288,288,pasar kandangan - oprit jembt loklua,pasar kandangan – oprit jembt loklua,,,,0.2863714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,289,289,padang rasau tambak tamiang - paku pantai,padang rasau tambak tamiang – paku pantai,,,,0.2839857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,290,290,samping kantor camat daha utara,samping kantor camat daha utara,,,,0.2823714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,291,291,musyawarah kandangan,musyawarah kandangan,,,,0.2823714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,292,292,tambak pipii - batu ampar,tambak pipii – batu ampar,,,,0.2795285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,293,293,kalaka indah - perumnas tibung,kalaka indah – perumnas tibung,,,,0.2791714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,294,294,taal batang kulur - sp 3 muara prg agung,taal batang kulur – sp 3 muara prg agung,,,,0.2782142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,295,295,lorong bupati,lorong bupati,,,,0.2757428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,296,296,karang intan - tanah bangkang,karang intan – tanah bangkang,,,,0.2754285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,297,297,telaga langsat - pakuan timur,Telaga Langsat - Pakuan Timur,,,,0.2750714285714286,,,,,1,1,0,1,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,298,298,mawangi - pariangan,mawangi – pariangan,,,,0.2749285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,299,299,muara pipii - tambak pipii,Muara Pipii - Tambak Pipii,,,,0.2746714285714286,,,,,0,1,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,300,300,pegangsaan timur - teluk aman,pegangsaan timur – teluk aman,,,,0.2736714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,301,301,gerilya - desa simpur,gerilya – desa simpur,,,,0.2719428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,302,302,halayung - hantarukung,Halayung - Hantarukung,,,,0.2719428571428572,,,,,1,0,0,1,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,303,303,jambu hulu - paku pantai,jambu hulu – paku pantai,,,,0.2699571428571428,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,304,304,pagar haur - malutu,pagar haur – malutu,,,,0.2677714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,305,305,pemuda,pemuda,,,,0.2651142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,306,306,sei bugundi,Sungai Bugundi,,,,0.2645,,,,,1,0,1,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,307,307,gambir - sp empat lungau,gambir – sp empat lungau,,,,0.2638,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,308,308,sirih - taro,sirih – taro,,,,0.2580428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,309,309,hamak utara - samaragi,hamak utara – samaragi,,,,0.2484428571428572,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,310,310,pertanian - desa wasah tengah,pertanian – desa wasah tengah,,,,0.2482571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,311,311,jangkang - pantai ulin,jangkang – pantai ulin,,,,0.2435428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,312,312,slasa garih - desa kapuh,slasa garih – desa kapuh,,,,0.2432571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,313,313,amawang kanan - wasah hulu,amawang kanan – wasah hulu,,,,0.2406428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,314,314,sarang halang padang - sp batang kulur,sarang halang padang – sp batang kulur,,,,0.2406142857142858,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,315,315,paharuangan - sei raya selatan,paharuangan – sei raya selatan,,,,0.2388428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,316,316,mawar kandangan utara,mawar kandangan utara,,,,0.2386857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,317,317,balanti - p3dt,balanti – p3dt,,,,0.2362571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,318,318,sp jadi makmur - desa samuda,sp jadi makmur – desa samuda,,,,0.2345714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,319,319,tukang garit tambangan,Tukang Garit (Tambangan),,,,0.2333571428571428,,,,,0,0,0,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,320,320,sei kacil ii,sei kacil ii,,,,0.2271714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,321,321,matang gadung - halalang,matang gadung – halalang,,,,0.2267714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,322,322,makam habib - desa lumpangi,makam habib – desa lumpangi,,,,0.2221428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,323,323,silaturrahim,silaturrahim,,,,0.2214857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,324,324,nomura,nomura,,,,0.2183428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,325,325,menuju stadion 2 desember,Menuju Stadion 2 Desember,,,,0.2146,,,,,1,0,1,0,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,326,326,parincahan - singakarsa harapan,parincahan – singakarsa harapan,,,,0.2130285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,327,327,umpaya - tumarin,umpaya – tumarin,,,,0.2070285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,328,328,teratai menuju komp perumnas hamalau,teratai menuju komp perumnas hamalau,,,,0.2015142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,329,329,jangkang - desa wasah hilir,jangkang – desa wasah hilir,,,,0.2006,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,330,330,mangunang - desa sei raya utara,mangunang – desa sei raya utara,,,,0.1994571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,331,331,angkakai - desa amawang kiri,angkakai – desa amawang kiri,,,,0.1980285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,332,332,newangsekarti - desa gambah luar muka,newangsekarti – desa gambah luar muka,,,,0.1923714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,333,333,bamban selatan - pakuan balunan,bamban selatan – pakuan balunan,,,,0.1922285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,334,334,balaimas - hanau,balaimas – hanau,,,,0.1913714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,335,335,rantauan - sei baru pulau,rantauan – sei baru pulau,,,,0.1912714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,336,336,sei karuh,sei karuh,,,,0.1911714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,337,337,wasah hilir - sarang halang,wasah hilir – sarang halang,,,,0.1807285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,338,338,sei damang - amawang kiri,sei damang – amawang kiri,,,,0.1801285714285714,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,339,339,batang kulur kanan - sarangan,batang kulur kanan – sarangan,,,,0.1782142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,340,340,papagaran - desa amawang kanan,papagaran – desa amawang kanan,,,,0.1776571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,341,341,kamboja,kamboja,,,,0.1772857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,342,342,pakan dalam iii,pakan dalam iii,,,,0.1754571428571429,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,343,343,taminung,Taminung,,,,0.1734285714285714,,,,,1,0,0,1,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,344,344,amparaya - karangan - hanau,amparaya – karangan – hanau,,,,0.1682428571428571,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,345,345,pesantren muradiyah,pesantren muradiyah,,,,0.1657714285714286,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,346,346,pakan dalam i,pakan dalam i,,,,0.1619142857142857,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,347,347,pakan dalam ii,pakan dalam ii,,,,0.1612857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,348,348,haritas pt pertani,haritas pt pertani,,,,0.1598285714285715,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,349,349,garunggang - hantamangu,garunggang – hantamangu,,,,0.1495857142857143,,,,,,,,,0,0,0
TEK_Top35_XGB_rerank_full,refined_rerank_teknokratis2026,XGBoost,rerank,350,350,galuntang tayub - desa madang,galuntang tayub – desa madang,,,,0.1463428571428571,,,,,,,,,0,0,0
