;;  ;
No. Mata;Uraian;Satuan; Harga 
Pembayaran;;; Satuan 
;;; (Rupiah) 
A;b;c; e 
;;;
SKh-1.9.3(10);Unit Drain Grate Besi Cor (cast iron);Buah;
SKh-3.9.3(11b);Unit Lampu Sorot Outdoor Tipe LED Waterproof 100 watt;Buah;
SKh-6.9.3.(2b);Perkerasan pada Trotoar dan Median Tipe Guiding Block Go Difabel Stainless Steel Landasan Andesit Bintik Bakar Ukuran 30 cm x 30 cm Tebal 3 cm;M2;
SKh-6.9.3(1b);Perkerasan pada Trotoar dan Median Tipe Andesit Bintik Bakar Ukuran 30 x 30 cm tebal 3 cm;M2;
SKh-6.9.3(1c));Perkerasan pada Trotoar dan Median Tipe Andesit Bintik Bakar Ukuran 30x30 cm tebal 5 cm;M2;
SKh-6.9.3( 3d);Unit Manhole cover untuk Drainase Kotak Ukuran ..100 x 100 cm;Buah;
SKh-6.9.3(4a));Unit Kisi Pohon (Tree grate) Diameter 60cm;Buah;
SKh-6.9.3(6a));Unit Tempat Sampah yang digalvanisasi (Galvanized);Buah;
SKh-6.9.3(7a);Unit Bangku/Kursi beton;Buah;
SKh-6.9.3(10b);Unit Lampu Penerangan Pedestrian Tipe LED 18 watt;Buah;
SKh-6.9.3(10f));Unit Lampu Penerangan Jalan gandeng Pedestrian Lengan Ganda Tipe LED 100 Watt;Buah;
SKh-6.9.3(11c);Unit Lampu Outdoor Tipe Strip LED 8 watt;Buah;
SKh-6.9.3(11d);Unit Lampu Lantai (Uplight) LED Tanam Waterprroof 13 Watt;Buah;
SKh-6.9.3(12a);Pengaman Trotoar (Bollard Jalan) Dengan Lampu;Buah;
SKh-6.9.3(15c));Ornamen Jembatan Pelengkung;M2;
SKh-6.9.3(16a);Papan Petunjuk Arah Lalu Lintas;Buah;
SKh-6.9.3(16b);Papan Informasi Digital (Digital Signage);Buah;
SKh-6.9.3(25);Pagar Dekoratif Tinggi 2 meter;M';
SKh-6.9.3(28);Tangga Inspeksi;Buah;
SKh-1.9.20.(13);Kabel Elektrikal Tipe NYFGBY Ukuran 4 × 50 mm²;M1;
SKh-1.9.20.(23);Kabel Elektrikal Tipe NYFGBY Ukuran 4 × 70 mm²;M1;
SKh-1.9.20.(24);Kabel Elektrikal Tipe NYFGBY Ukuran 4 × 95 mm²;M1;
SKh-1.9.20.(25);Kabel Elektrikal Tipe NYFGBY Ukuran 4 × 2,5 mm²;M1;
SKh-1.9.20.(28) a;Kabel Elektrikal Tipe NYFGBY Ukuran 4 × 4 mm²;M1;
SKh-1.9.20.(28) b;Kabel Elektrikal Tipe NYFGBY Ukuran 4 × 6 mm²;M1;
SKh-1.9.20.(28) c;Kabel Elektrikal Tipe NYFGBY Ukuran 4 × 16 mm²;M1;
SKh-1.9.20.(48);Cable Ladder (Tray 200 x 100 mm);M1;
SKh-1.9.20.(49) b;Kabel Penerangan Tipe NYM Ukuran 3 × 2,5 mm;M1;
SKh-1.9.20.(74);Slotted Drainage;Buah;
;;;
;;;
;;;
;;;
;;;
;DIVISI  10.  PEKERJAAN PEMELIHARAAN KINERJA;;
10.1.(1);Galian pada Saluran Air atau Lereng untuk Pemeliharaan;M3; 143.196,36 
10.1.(2);Timbunan Pilihan pada Lereng Tepi Saluran untuk Pemeliharaan;M3; 471.523,84 
10.1.(3);Pebaikan Pasangan Batu dengan Mortar;M3; 1.335.534,57 
10.1.(4);Perbaikan Lapis Fondasi Agregat Kelas A ;M3; 1.273.937,19 
10.1.(5);Perbaikan Lapis Fondasi Agregat Kelas B;M3;
10.1.(6);Perbaikan Lapis Fondasi Agregat Kelas S ;M3; 801.360,07 
10.1.(7);Perbaikan dan Perataan Permukaan JalanTanah;M2;
10.1.(8);Perbaikan dan Perataan Permukan Perkerasan Berbutir Tanpa Penutup Aspal;M3;
10.1.(9);Perbaikan Campuran Aspal Panas;M3; 5.461.047,78 
10.1.(9a);Perbaikan Campuran Aspal Panas (dengan HRS);M3;
10.1.(10);Perbaikan Campuran Aspal Panas dengan Asbuton;M3;
10.1.(10.a);Perbaikan Campuran Aspal Panas dengan Asbuton B 50/30;M3;
10.1.(11);Perbaikan Asbuton Campuran Panas Hampar Dingin;M3;
10.1.(12);Perbaikan Lapis Penetrasi Macadam tanpa atau dengan Asbuton;Liter;
10.1.(13);Residu Bitumen untuk Pemeliharaan;M3;
10.1.(14);Perbaikan Perkerasan Beton Semen ;M3;
10.1.(15);Perbaikan Lapis Fondasi Bawah Beton Kurus ;M3;
10.1.(16);Perbaikan Pasangan Batu;M2;
10.1.(17);Pengecatan Kereb pada Trotoar atau Median;M1;
10.1.(18);Perbaikan Rel Pengaman ;M1;
10.1.(19.a);Pengecatan Patok;Buah; 47.976,04 
10.1.(19.b);Pembersihan Patok;Buah;
10.1.(20.a);Pengecatan  Rambu;Buah;
10.1.(20);Pembersihan Rambu;Buah;
10.1.(21);Pembersihan Drainase;M; 8.485,82 
10.1.(22);Pengendalian Tanaman;M2; 2.921,01 
;;;
;;;
;;;
;;;
