hps_id,source_row,division_code,division_name,payment_code,uraian,original_satuan,satuan,harga_rp,source_reference,item_family,quantity_basis,is_support_item
hps_0001,12,1,UMUM,1.20.(1),"Pengeboran, termasuk SPT dan Laporan",M1,M1,735878.68,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,length_m,True
hps_0002,13,1,UMUM,1.20.(2),Sondir termasuk Laporan,M1,M1,463909.01,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,length_m,True
hps_0003,16,1,UMUM,SKh-1.1.22.(1a),"Pembuatan dokumen SMKK (RKK, RMPK, RKPPL, RMLLP)",Set,Set,550000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0004,17,1,UMUM,SKh-1.1.22.(1b),Pembuatan Prosedur dan Instruksi Kerja,Set,Set,550000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0005,18,1,UMUM,SKh-1.1.22.(1c),Penyusunan pelaporan penerapan SMKK,Set,Set,550000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0006,21,1,UMUM,SKh-1.1.22.(2a),Induksi Keselamatan Konstruksi (Safety Induction),Orang,Orang,100000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0007,22,1,UMUM,SKh-1.1.22.(2b),Pengarahan Keselamatan Konstruksi (Safety Briefing),Orang,Orang,100000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0008,23,1,UMUM,SKh-1.1.22.(2c),Pertemuan keselamatan (Safety Talk dan/atau Tool Box Meeting),Orang,Orang,100000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0009,24,1,UMUM,SKh-1.1.22.(2g),Spanduk (banner),Buah,Buah,350000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0010,25,1,UMUM,SKh-1.1.22.(2h),Poster/leaflet,Lembar,Lembar,175000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0011,26,1,UMUM,SKh-1.1.22.(2i),Papan Informasi Keselamatan konstruksi,Lembar,Lembar,300000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0012,29,1,UMUM,SKh-1.1.22.(3a5),Pembatas area (Restricted Area),Rol,Rol,137000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0013,30,1,UMUM,SKh-1.1.22.(3b1),Topi pelindung (Safety Helmet),Buah,Buah,54300.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0014,31,1,UMUM,SKh-1.1.22.(3b2),"Pelindung mata (Goggles, Spectacles)",Buah,Buah,49500.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0015,32,1,UMUM,SKh-1.1.22.(3b6),"Pelindung pernafasan dan mulut (masker, masker respirator)",Buah,Buah,9400.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0016,33,1,UMUM,SKh-1.1.22.(3b7),Sarung tangan kerja (safety gloves),Pasang,Pasang,3400.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0017,34,1,UMUM,SKh-1.1.22.(3b8),"Sepatu keselamatan (Safety Shoes, rubber safety shoes and toe cap)",Pasang,Pasang,135400.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0018,35,1,UMUM,SKh-1.1.22.(3b11),Rompi keselamatan (Safety Vest),Buah,Buah,39000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0019,41,1,UMUM,SKh-1.1.22.(5b),Ahli K3 konstruksi/ahli keselamatan konstruksi,Orang,Orang,20241026.67,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0020,42,1,UMUM,SKh-1.1.22.(5c),"Petugas Keselamatan Konstruksi, Petugas K3 Konstruksi",Orang,Orang,3899999.95,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0021,44,1,UMUM,SKh-1.1.22.(5h),Petugas Pengatur Lalu Lintas,Orang,Orang,3899999.95,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unknown,True
hps_0022,47,1,UMUM,SKh-1.1.22.(6a),Peralatan P3K,Set,Set,891000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0023,48,1,UMUM,SKh-1.1.22.(6b),Ruang P3K,Set,Set,3000000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0024,51,1,UMUM,SKh-1.1.22.(7a),Rambu petunjuk,Buah,Buah,375000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0025,52,1,UMUM,SKh-1.1.22.(7b),Rambu larangan,Buah,Buah,375000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0026,53,1,UMUM,SKh-1.1.22.(7c),Rambu peringatan,Buah,Buah,375000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0027,54,1,UMUM,SKh-1.1.22.(7d),Rambu kewajiban,Buah,Buah,375000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0028,55,1,UMUM,SKh-1.1.22.(7e),Rambu informasi,Buah,Buah,375000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0029,56,1,UMUM,SKh-1.1.22.(7f),Rambu pekerjaan sementara,Buah,Buah,375000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0030,57,1,UMUM,SKh-1.1.22.(7h),Kerucut lalu lintas (traffic cone),Buah,Buah,158700.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0031,60,1,UMUM,SKh-1.1.22.(9a1),Alat Pemadam Api Ringan (APAR),Buah,Buah,640000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0032,61,1,UMUM,SKh-1.1.22.(9a4),Bendera K3,Buah,Buah,80500.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0033,62,1,UMUM,SKh-1.1.22.(9a5),Pembuatan Kartu Identitas Pekerja (KIP),Buah,Buah,50000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0034,63,1,UMUM,SKh-1.1.22.(9b),Pengujian Baku Mutu Air Lengkap,Set,Set,848000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0035,64,1,UMUM,SKh-1.1.22.(9c),Pengujian Baku Mutu Udara Ambien Lengkap,Set,Set,1880000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0036,65,1,UMUM,SKh-1.1.22.(9d1),Pengujian Vibrasi Lingkungan untuk Kenyamanan dan Kesehatan,Buah,Buah,115000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0037,66,1,UMUM,SKh-1.1.22.(9d2),Pengujian tingkat getaran kendaraan bermotor,Buah,Buah,115000.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,general_and_smkk,unit_count,True
hps_0038,73,2,DRAINASE,2.1.(1),Galian untuk Selokan Drainase dan Saluran Air,M3,M3,94958.29,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,volume_m3,True
hps_0039,74,2,DRAINASE,2.2.(1),Pasangan Batu dengan Mortar,M3,M3,1535683.76,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,volume_m3,True
hps_0040,75,2,DRAINASE,2.3.(1),Gorong-gorong Pipa Beton Tanpa Tulangan diameter dalam 20 cm,M1,M1,189065.22,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0041,76,2,DRAINASE,2.3.(2),Gorong-gorong Pipa Beton Tanpa Tulangan diameter dalam 25 cm,M1,M1,223875.67,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0042,77,2,DRAINASE,2.3.(3),Gorong-gorong Pipa Beton Tanpa Tulangan diameter dalam 30 cm,M1,M1,290334.43,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0043,78,2,DRAINASE,2.3.(4),"Gorong-gorong Pipa Beton Bertulang, diameter dalam 40 cm",M1,M1,671562.52,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0044,79,2,DRAINASE,2.3.(5),"Gorong-gorong Pipa Beton Bertulang, diameter dalam 60 cm",M1,M1,985419.79,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0045,80,2,DRAINASE,2.3.(6),"Gorong-gorong Pipa Beton Bertulang, diameter dalam 80 cm",M1,M1,1868594.61,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0046,81,2,DRAINASE,2.3.(7),"Gorong-gorong Pipa Beton Bertulang, diameter dalam 100 cm",M1,M1,2877965.4,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0047,82,2,DRAINASE,2.3.(8),"Gorong-gorong Pipa Beton Bertulang, diameter dalam 120 cm",M1,M1,3720540.41,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0048,83,2,DRAINASE,2.3.(9),"Gorong-gorong Pipa Beton Bertulang, diameter dalam 150 cm",M1,M1,4303607.29,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0049,84,2,DRAINASE,2.3.(10),Gorong-gorong Pipa Baja Bergelombang,Ton,Ton,20579043.61,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,mass_ton,True
hps_0050,85,2,DRAINASE,2.3.(11),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 40 cm x 40 cm",M1,M1,1602159.88,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0051,86,2,DRAINASE,2.3.(12),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 50 cm x 50 cm",M1,M1,1898612.43,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0052,87,2,DRAINASE,2.3.(12).v2,"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 50 cm x 50 cm (Variasi 2)",M1,M1,3063384.94,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0053,88,2,DRAINASE,2.3.(13),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 60 cm x 60 cm",M1,M1,1959879.32,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0054,89,2,DRAINASE,2.3.(13) v2,"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 60 cm x 60 cm dengan Precast dan Lean Concrete",M1,M1,2071893.73,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0055,90,2,DRAINASE,2.3.(14),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 80 cm x 80 cm",M1,M1,2512164.32,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0056,91,2,DRAINASE,2.3.(14) v2,"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 80 cm x 80 cm dengan Precast dan Lean Concrete",M1,M1,3120717.55,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0057,92,2,DRAINASE,2.3.(15),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 100 cm x 100 cm",M1,M1,3569291.89,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0058,93,2,DRAINASE,2.3.(15) v2,"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 100 cm x 100 cm (Variasi 2)",M1,M1,4778774.56,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0059,94,2,DRAINASE,2.3.(16),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 120 cm x 120 cm",M1,M1,4208723.73,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0060,95,2,DRAINASE,2.3.(17),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 140 cm x 140 cm",M1,M1,5827769.3,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0061,96,2,DRAINASE,2.3.(18),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 150 cm x 150 cm",M1,M1,6069296.66,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0062,97,2,DRAINASE,2.3.(18) v2,"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 150 cm x 150 cm dengan Precast dan Lean Concrete",M1,M1,8222243.95,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0063,98,2,DRAINASE,2.3.(19),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 160 cm x 160 cm",M1,M1,7369290.36,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0064,99,2,DRAINASE,2.3.(20),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 180 cm x 180 cm",M1,M1,8332314.26,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0065,100,2,DRAINASE,2.3.(21),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 200 cm x 200 cm",M1,M1,9234568.77,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0066,101,2,DRAINASE,2.3.(21) v2,"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 200 cm x 200 cm dengan Precast dan Lean Concrete",M1,M1,17411290.43,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0067,102,2,DRAINASE,SKh-1.2.3.(21b),"Gorong-gorong Kotak Beton Bertulang, ukuran dalam 300 cm x300 cm",M1,M1,42606516.44,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0068,103,2,DRAINASE,2.3.(22),Saluran berbentuk U Tipe DS 1,M1,M1,832125.73,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0069,104,2,DRAINASE,2.3.(22) v2,Saluran berbentuk U Tipe DS 1 dengan Precast,M1,M1,910702.33,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0070,105,2,DRAINASE,2.3.(23),Saluran berbentuk U Tipe DS 1a (dengan tutup),M1,M1,1147780.1,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0071,106,2,DRAINASE,2.3.(24),Saluran berbentuk U Tipe DS 2,M1,M1,968687.7,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0072,107,2,DRAINASE,2.3.(24) v2,Saluran berbentuk U Tipe DS 2 dengan Precast,M1,M1,1061444.66,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0073,108,2,DRAINASE,2.3.(25),Saluran berbentuk U Tipe DS 2a (dengan tutup),M1,M1,1321964.94,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0074,109,2,DRAINASE,2.3.(26),Saluran berbentuk U Tipe DS 3,M1,M1,1021453.24,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0075,110,2,DRAINASE,2.3.(26) v2,Saluran berbentuk U Tipe DS 3 dengan Precast,M1,M1,2410837.15,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0076,111,2,DRAINASE,2.3.(27),Saluran berbentuk U Tipe DS 3a (dengan tutup),M1,M1,1416390.6,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0077,112,2,DRAINASE,2.3.(28),Saluran berbentuk U Tipe DS 4,M1,M1,1127548.26,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0078,113,2,DRAINASE,2.3.(28) v2,Saluran berbentuk U Tipe DS 4 dengan Precast,M1,M1,1741261.27,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0079,114,2,DRAINASE,2.3.(29),Saluran berbentuk U Tipe DS 4a (dengan tutup),M1,M1,1609984.72,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0080,115,2,DRAINASE,2.3.(30),Saluran berbentuk U Tipe DS 5,M1,M1,1233643.28,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0081,116,2,DRAINASE,2.3.(30) v2,Saluran berbentuk U Tipe DS 5 dengan Precast,M1,M1,2282045.26,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0082,117,2,DRAINASE,2.3.(31),Saluran berbentuk U Tipe DS 5a (dengan tutup),M1,M1,1813110.4,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0083,118,2,DRAINASE,2.3.(31) v2,Saluran berbentuk U Tipe DS 5a (dengan tutup) Precast,M1,M1,3145219.6,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0084,119,2,DRAINASE,2.3.(32),Saluran berbentuk U Tipe DS 6,M1,M1,1923043.94,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0085,120,2,DRAINASE,2.3.(33),Saluran berbentuk U Tipe DS 6a (dengan tutup),M1,M1,2588833.72,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0086,121,2,DRAINASE,2.3.(34),Pasangan Batu tanpa Adukan (Aanstamping),M3,M3,2894365.93,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,volume_m3,True
hps_0087,122,2,DRAINASE,2.4.(1),Bahan Drainase Porous atau Penyaring (Filter),M3,M3,724351.24,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,volume_m3,True
hps_0088,123,2,DRAINASE,2.4.(2),"Pipa Berlubang Banyak (Perforated Pipe) untuk Pekerjaan Drainase Bawah Permukaan, diameter 4 inch",M1,M1,164986.67,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0089,124,2,DRAINASE,2.4.(3),"Pipa Berlubang Banyak (Perforated Pipe) untuk Pekerjaan Drainase Bawah Permukaan, diameter 5 inch",M1,M1,158075.17,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0090,125,2,DRAINASE,2.4.(4),"Pipa Berlubang Banyak (Perforated Pipe) untuk Pekerjaan Drainase Bawah Permukaan, diameter 6 inch",M1,M1,196784.17,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0091,126,2,DRAINASE,2.4.(5),"Pipa Berlubang Banyak (Perforated Pipe) untuk Pekerjaan Drainase Bawah Permukaan, diameter 8 inch",M1,M1,234906.67,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,drainage,length_m,True
hps_0092,133,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(1),Galian Biasa,M3,M3,66704.0,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0093,134,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(2),Galian Batu Lunak,M3,M3,44597.32,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0094,135,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(3),Galian Batu,M3,M3,252146.76,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0095,136,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(4),Galian Struktur dengan kedalaman 0 - 2 meter,M3,M3,727897.54,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0096,137,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(5),Galian Struktur dengan kedalaman 2 - 4 meter,M3,M3,663507.8,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0097,138,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(6),Galian Struktur dengan kedalaman 4 - 6 meter,M3,M3,604180.98,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0098,139,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(7),Galian Perkerasan Beraspal dengan Cold Milling Machine,M3,M3,634306.82,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0099,140,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(8),Galian Perkerasan Beraspal tanpa Cold Milling Machine,M3,M3,560203.95,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0100,141,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(8).(v2),Galian Perkerasan Aspal tanpa Cold Milling Machine (Variasi 2),M3,M3,399878.8,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0101,142,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(9),Galian Perkerasan berbutir,M3,M3,57739.98,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0102,143,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.1.(10).,Galian Perkerasan Beton,M3,M3,626741.02,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0103,144,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.2.(1a),Timbunan Biasa dari sumber galian,M3,M3,372899.99,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0104,145,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.2.(1b),Timbunan Biasa dari hasil galian,M3,M3,121338.31,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0105,146,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.2.(2a),Timbunan Pilihan dari sumber galian,M3,M3,606597.02,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0106,147,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.2.(2b),Timbunan Pilihan dari galian,M3,M3,130739.07,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0107,148,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.2.(3a),Timbunan Pilihan (diukur diatas bak truk),M3,M3,585557.88,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0108,149,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.2.(3b),Timbunan Pilihan (diukur dengan rod & plate),M3,M3,869790.42,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0109,150,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.2.(4),Penimbunan Kembali Berbutir (Granular Backfill),M3,M3,637730.74,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,volume_m3,True
hps_0110,151,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.3.(1),Penyiapan Badan Jalan,M2,M2,3682.92,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0111,152,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.4.(1),Pembersihan dan Pengupasan Lahan,M2,M2,11908.68,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0112,153,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.4.(2),Pemotongan Pohon Pilihan diameter 15 – 30 cm,buah,Buah,142308.82,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,unit_count,True
hps_0113,154,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.4.(3),Pemotongan Pohon Pilihan diameter > 30 – 50 cm,buah,Buah,191255.67,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,unit_count,True
hps_0114,155,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.4.(4),Pemotongan Pohon Pilihan diameter > 50 – 75 cm,buah,Buah,285404.87,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,unit_count,True
hps_0115,156,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.4.(5),Pemotongan Pohon Pilihan diameter > 75 cm,buah,Buah,460637.05,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,unit_count,True
hps_0116,157,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.5.(1),Geotekstil Filter untuk Drainage Bawah Permukaan (Kelas 2),M2,M2,102889.87,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0117,158,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.5.(2a),Geotekstil Separator Kelas 1,M2,M2,29934.58,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0118,159,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.5.(2b),Geotekstil Separator Kelas 2,M2,M2,29934.58,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
hps_0119,160,3,PEKERJAAN TANAH DAN GEOSINTETIK,3.5.(2c),Geotekstil Separator Kelas 3,M2,M2,29934.58,SE DJBK No. 182/SE/Dk/2025 / AHSP Bina Marga,earthwork_and_geosynthetic,area_m2,True
