comparison_name,K,category,road_key,road_name,rank_A,rank_B,A_scenario_id,A_model,A_score_type,B_scenario_id,B_model,B_score_type
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,loklahung - malaris,loklahung – malaris,,50,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,haratai 2 balai ujung atas sdn haratai2,haratai 2 balai ujung atas sdn haratai2,,51,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,tanah habang - desa simpur,tanah habang – desa simpur,,53,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,kaminting batu,kaminting batu,,54,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,bamban selatan - tanggang - panggang hijau,bamban selatan – tanggang – panggang hijau,,55,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,manggis - desa baru,manggis – desa baru,,56,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,kampung kawat,kampung kawat,,57,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,sukaramai - keramat,sukaramai – keramat,,58,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,gerilya depan pustu habirau,gerilya depan pustu habirau,,59,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,asam duhat - desa pantai ulin,asam duhat – desa pantai ulin,,61,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,kayu abang - desa anjiran,kayu abang – desa anjiran,,62,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,mangaris - limau manis,mangaris – limau manis,,63,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,halaban,halaban,,64,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,tamiyang - desa tamiyang eks,tamiyang – desa tamiyang eks,,65,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,talapak manuk - desa kapuh,talapak manuk – desa kapuh,,66,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,gang bidan desa tambak bitin,gang bidan desa tambak bitin,,67,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,bamban tibung - martajiwa,bamban tibung – martajiwa,,68,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,sei namang - desa tanah bangkang,sei namang – desa tanah bangkang,,69,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,teluk haur i,teluk haur i,,70,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,batang kulur kanan - batang kulur kiri,batang kulur kanan – batang kulur kiri,,72,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,min pandak daun,min pandak daun,,74,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,paramaian,paramaian,,75,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,batang kulur kanan - bumi berkat kisung,batang kulur kanan – bumi berkat kisung,,76,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,sman negara kh abdullah,sman negara kh abdullah,,77,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,rs hasan basry ii,rs hasan basry ii,,78,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,kalaka dayuh - desa sei raya utara,kalaka dayuh – desa sei raya utara,,79,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,asam seranggan - asam tamiyang,asam seranggan – asam tamiyang,,80,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,cangkingan herman,cangkingan herman,,81,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,tembok baru - desa baluti,tembok baru – desa baluti,,84,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,paharuangan - asam dua,paharuangan – asam dua,,85,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,sei durian - desa gumbil,sei durian – desa gumbil,,86,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,habib ibrahim - desa sei mandala,habib ibrahim – desa sei mandala,,88,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,buluh - desa tebing tinggi,buluh – desa tebing tinggi,,89,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,pagar haur - malutu,pagar haur – malutu,,90,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,kantor camat loksado ii,kantor camat loksado ii,,91,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,kalumpang desa balanti - teratai,kalumpang desa balanti – teratai,,92,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,tibung raya - hamalau dalam,tibung raya – hamalau dalam,,93,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,negara - tumbukan banyu,negara – tumbukan banyu,,94,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,sp 4 banjarbaru - pasar negara,sp 4 banjarbaru – pasar negara,,95,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,sirih - taro,sirih – taro,,98,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,sirih - pacakan,sirih – pacakan,,99,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_17_vs_Historis_Teknokratis2026_Final,105,B_only,musyawarah kandangan,musyawarah kandangan,,102,normatif_17,AHP_WSM,,refined_rerank_teknokratis2026,DecisionTree,rerank
AHP_WSM_20_vs_Historis_Any2026_Final,35,overlap,angkinang - telaga langsat,Angkinang - Telaga Langsat,16,19,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,overlap,tumbukan banyu - banua hanyar,Tumbukan Banyu - Banua Hanyar,27,17,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,overlap,amawang muka - getek,Amawang Muka - Getek,29,20,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,overlap,sp 4 banjarbaru - pihanin raya,SP.4. Banjarbaru - Pihanin Raya,35,15,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,panglima batur,Panglima Batur,1,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,aluh idut,Aluh Idut,2,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,merah johansyah - melati,Merah Johansyah - Melati,3,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,pemuda,Pemuda,4,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,bakarung - rantauan,Bakarung - Rantauan,5,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,parindra,Parindra,6,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,wasah tengah - sei tarap,Wasah Tengah - Sungai Tarap,7,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,kesehatan - komp rmh dokter,Kesehatan - Komp. Rmh Dokter,8,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,simpur - sp 3 muara paring agung,Simpur - Sp. 3 Muara Paring Agung,9,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,anggrek,Anggrek,10,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,wahab syahrani,Wahab Syahrani,11,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,menuju stadion 2 desember,Menuju Stadion 2 Desember,12,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,teluk mesjid - sp 4 muara banta,Teluk Mesjid - Sp. 4 Muara Banta,13,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,taniran selatan - rantauan,Taniran Selatan - Rantauan,14,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,hamalau - pahampangan,Hamalau - Pahampangan,15,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,tibung raya - asam cangkuk,Tibung Raya - Asam Cangkuk,17,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,rantauan - sei baru pulau,Rantauan - Sungai Baru (Pulau),18,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,taal batang kulur - sp 3 muara prg agung,Taal Batang Kulur - Sp. 3 Muara Prg Agung,19,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,newangsekarti - desa gambah luar muka,Newangsekarti - Ds. Gambah Luar Muka,20,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,papancan - desa tanah bangkang,Papancan - Ds. Tanah Bangkang,21,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,air miris - desa wasah hilir,Air Miris - Ds. Wasah Hilir,22,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,kolonel sugiono,Kolonel Sugiono,23,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,aes nasution,AES Nasution,24,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,musyawarah nagara,Musyawarah (Nagara),25,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,pertanian - desa wasah tengah,Pertanian - Ds. Wasah Tengah,26,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,wasah hilir - sarang halang,Wasah Hilir - Sarang Halang,28,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,karang intan - tanah bangkang,Karang Intan - Tanah Bangkang,30,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,haritas pt pertani,Haritas (PT. Pertani),31,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,singakarsa - palas,Singakarsa - Palas,32,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,tawia - kayu abang,Tawia - Kayu Abang,33,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,A_only,bina bakat,Bina Bakat,34,,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,palajau - desa baluti,palajau – desa baluti,,1,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,padang batung - batulaki - malilingin,padang batung – batulaki – malilingin,,2,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,angkinang - kayu abang - panggang hijau,angkinang – kayu abang – panggang hijau,,3,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,baluti - jambu hulu paku,baluti – jambu hulu paku,,4,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,samuda - bajayau,samuda – bajayau,,5,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,hamalau - telaga bidadari - wasah hilir,hamalau – telaga bidadari – wasah hilir,,6,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,tembok baru - desa baluti,tembok baru – desa baluti,,7,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,baiturrahim parincahan,baiturrahim parincahan,,8,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,tukang garit tambangan,tukang garit tambangan,,9,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,sei raya selatan - malutu - goa berangin,sei raya selatan – malutu – goa berangin,,10,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,sukaramai - keramat,sukaramai – keramat,,11,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,sp 4 mesjid sirih - sarang nyamuk - asam tamiyang,sp 4 mesjid sirih – sarang nyamuk – asam tamiyang,,12,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,padang haur - desa wasah tengah,padang haur – desa wasah tengah,,13,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,gerilya depan pustu habirau,gerilya depan pustu habirau,,14,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,angkinang selatan - tawia - wawaran,angkinang selatan – tawia – wawaran,,16,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,jafri zamzam,jafri zamzam,,18,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,tanjungan - sp 10 batang kulur - sei kali,tanjungan – sp 10 batang kulur – sei kali,,21,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,rambai - bariang,rambai – bariang,,22,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,mawangi - bukuanin - telaga langsat,mawangi – bukuanin – telaga langsat,,23,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,bajayau - desa bajayau tengah,bajayau – desa bajayau tengah,,24,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,sei raya - jambu hulu paku,sei raya – jambu hulu paku,,25,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,tabihi - telaga langsat,tabihi – telaga langsat,,26,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,hamalau - ganda,hamalau – ganda,,27,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,bakarung - tabihi - karang jawa,bakarung – tabihi – karang jawa,,28,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,mandapai - madang,mandapai – madang,,29,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,malinau - katingin - kamawakan,malinau – katingin – kamawakan,,30,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,kaliring - sp padang batung,kaliring – sp padang batung,,31,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,siang gantung - desa baru,siang gantung – desa baru,,32,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,gumbil - masimpan,gumbil – masimpan,,33,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,panggang hijau - desa tawar,panggang hijau – desa tawar,,34,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,35,B_only,sei raya selatan - sarang halang,sei raya selatan – sarang halang,,35,normatif_20,AHP_WSM,,refined_recall_max_any2026,DecisionTree,rerank_population_focus
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,angkinang - telaga langsat,Angkinang - Telaga Langsat,16,51,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,taal batang kulur - sp 3 muara prg agung,Taal Batang Kulur - Sp. 3 Muara Prg Agung,19,38,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,tumbukan banyu - banua hanyar,Tumbukan Banyu - Banua Hanyar,27,44,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,amawang muka - getek,Amawang Muka - Getek,29,42,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,singakarsa - palas,Singakarsa - Palas,32,11,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,sp 4 banjarbaru - pihanin raya,SP.4. Banjarbaru - Pihanin Raya,35,45,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,negara - tumbukan banyu,Negara - Tumbukan Banyu,59,68,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,kalumpang - balimau,Kalumpang - Balimau,61,64,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,overlap,bayanan - habirau tengah,Bayanan - Habirau Tengah,66,14,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,panglima batur,Panglima Batur,1,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,aluh idut,Aluh Idut,2,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,merah johansyah - melati,Merah Johansyah - Melati,3,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,pemuda,Pemuda,4,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,bakarung - rantauan,Bakarung - Rantauan,5,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,parindra,Parindra,6,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,wasah tengah - sei tarap,Wasah Tengah - Sungai Tarap,7,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,kesehatan - komp rmh dokter,Kesehatan - Komp. Rmh Dokter,8,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,simpur - sp 3 muara paring agung,Simpur - Sp. 3 Muara Paring Agung,9,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,anggrek,Anggrek,10,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,wahab syahrani,Wahab Syahrani,11,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,menuju stadion 2 desember,Menuju Stadion 2 Desember,12,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,teluk mesjid - sp 4 muara banta,Teluk Mesjid - Sp. 4 Muara Banta,13,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,taniran selatan - rantauan,Taniran Selatan - Rantauan,14,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,hamalau - pahampangan,Hamalau - Pahampangan,15,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,tibung raya - asam cangkuk,Tibung Raya - Asam Cangkuk,17,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,rantauan - sei baru pulau,Rantauan - Sungai Baru (Pulau),18,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
AHP_WSM_20_vs_Historis_Any2026_Final,70,A_only,newangsekarti - desa gambah luar muka,Newangsekarti - Ds. Gambah Luar Muka,20,,normatif_20,AHP_WSM,,refined_recall_max_any2026,RandomForest,grid_0005
