no_ruas_digit_1,no_ruas_digit_2,no_ruas_digit_3,nama_ruas_raw,kecamatan_dilalui,panjang_ruas_km,lebar_ruas_m,perkerasan_hotmix_km,perkerasan_lapen_makadam_km,perkerasan_beton_km,perkerasan_telford_kerikil_km,perkerasan_tanah_belum_tembus_km,kondisi_baik_km,kondisi_baik_pct_decimal,kondisi_sedang_km,kondisi_sedang_pct_decimal,kondisi_rusak_ringan_km,kondisi_rusak_ringan_pct_decimal,kondisi_rusak_berat_km,kondisi_rusak_berat_pct_decimal,lhr,akses_npk,keterangan_tahun,extra_24,no_ruas
2,3,8,Jl. At-Taubah - Ds. Kapuh,Simpur,0.47,3,0.4699999988079071,0,0,0,0,0.10000000149011612,0.21276596061726835,0.3700000047683716,0.787234052698663,0,0,0,0,0,0,2025,,238
2,3,9,Jl. Firdaus - Ds. Kapuh,Simpur,0.3,3,0.30000001192092896,0,0,0,0,0,0,0.10000000149011612,0.3333333383003871,0.20000000298023224,0.6666666766007742,0,0,0,0,2025,,239
2,4,0,Jl. Slasa Garih - Ds. Kapuh,Simpur,0.5,3,0.5,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,2025,,240
2,4,1,Jl. Palas - Ds. Wasah Tengah,Simpur,0.83,3,0.8299999833106995,0,0,0,0,0,0,0,0,0,0,0.8299999833106995,0.9999999798924091,0,0,2025,,241
2,4,2,Jl. Tanah Habang - Ds. Simpur,Simpur,1.05,3.5,0,0,0,1.0499999523162842,0,0,0,0,0,0,0,1.0499999523162842,0.9999999545869372,0,0,2025,,242
2,4,3,Jl. Banua Kambang - Ds. Wasah Tengah,Simpur,1.39,3,1.3899999856948853,0,0,0,0,0.4000000059604645,0.28776978846076584,0.49000000953674316,0.3525179924724771,0.5,0.3597122302158274,0,0,0,0,2025,,243
2,4,4,Jl. Pajah Api - Ds. Kapuh,Simpur,0.34,3,0.3400000035762787,0,0,0,0,0.23999999463558197,0.7058823371634764,0.10000000149011612,0.29411765144151797,0,0,0,0,0,0,2025,,244
2,4,5,Jl. Talapak Manuk - Ds. Kapuh,Simpur,0.76,3,0.1599999964237213,0,0,0,0.6000000238418579,0,0,0.1599999964237213,0.21052631108384384,0,0,0.6000000238418579,0.789473715581392,0,0,2025,,245
2,4,6,Sirih - Taro,Kalumpang,1.26,3.5,1.2599999904632568,0,0,0,0,0,0,1.159999966621399,0.9206348941439674,0.10000000149011612,0.0793650805477112,0,0,0,0,2025,,246
2,4,7,Kalumpang - Balimau,Kalumpang,5.21,3.5,5.210000038146973,0,0,0,0,1.309999942779541,0.2514395283645952,3.5999999046325684,0.6909788684515487,0.30000001192092896,0.05758157618443934,0,0,0,0,2025,,247
2,4,8,Kalumpang (Ds. Balanti) - Teratai,Kalumpang,5.69,5,0,0,0,5.690000057220459,0,0,0,0,0,0,0,5.690000057220459,1.0000000100563196,0,0,2025,,248
2,4,9,Bago Tanggul - Katilang - Teratai,Kalumpang,9.71,4,7.300000190734863,0,0,0,2.4100000858306885,6.599999904632568,0.6797116276655579,0.699999988079071,0.07209062699063552,0,0,2.4100000858306885,0.24819774313395349,0,0,2025,,249
2,5,0,Binjai (Sirih Hulu) - Ds. Seranggan,Kalumpang - Sungai Raya,4.34,3.5,4.340000152587891,0,0,0,0,1.5399999618530273,0.35483870088779434,1.399999976158142,0.32258063966777467,1.399999976158142,0.32258063966777467,0,0,0,0,2025,,250
2,5,1,Balanti - (Ex. P3DT),Kalumpang,1.66,3,1.659999966621399,0,0,0,0,1.059999942779541,0.6385541823973139,0.6000000238418579,0.36144579749509514,0,0,0,0,0,0,2025,,251
2,5,2,Kalumpang - Baruh,Kalumpang,2.72,3,2.7200000286102295,0,0,0,0,0.699999988079071,0.2573529367937761,2.0199999809265137,0.7426470518112183,0,0,0,0,0,0,2025,,252
2,5,3,Sirih - Pacakan,Kalumpang,0.64,3,0.5,0,0,0,0.14000000059604645,0,0,0.4000000059604645,0.6250000093132257,0,0,0.24000000208616257,0.375000003259629,0,0,2025,,253
2,5,4,SP.4 Mesjid Sirih - Sarang Nyamuk - Asam Tamiyang,Kalumpang - Sungai Raya,6.1,3,6,0,0,0.10000000149011612,0,1.600000023841858,0.26229508587571443,2.299999952316284,0.3770491725108663,1.399999976158142,0.22950819281281018,0.7999999895691872,0.13114753927363726,0,0,2025,,254
2,5,5,Kalumpang Selatan - Ds. Asam Tamiyang,Kalumpang,0.82,3,0,0,0.8199999928474426,0,0,0,0,0,0,0,0,0.8199999928474426,0.9999999912773692,0,0,2025,,255
2,5,6,Balimau - Murung Dalam,Kalumpang,1.46,2.5,0,0,0,0,1.4600000381469727,0,0,0,0,0,0,1.4600000381469727,1.0000000261280635,0,0,2025,,256
2,5,7,Jl. Karya Bakti - Ds. Balimau,Kalumpang,0.86,4.190000057220459,0.5,0,0.30000001192092896,0.05999999865889549,0,0.5,0.5813953488372093,0.10000000149011612,0.11627907150013503,0,0,0.26000000163912773,0.3023255833013113,0,0,2025,,257
2,5,8,Tanuhi - Ulang,Loksado,7.65,3,7.650000095367432,0,0,0,0,2.200000047683716,0.2875817055795707,3.049999952316284,0.3986928042243508,2,0.26143790849673204,0.4000000059604645,0.052287582478492085,0,0,2025,,258
2,5,9,Loksado - Loklahung,Loksado,1.28,3,1.2799999713897705,0,0,0,0,0.8999999761581421,0.7031249813735485,0.18000000715255737,0.14062500558793545,0,0,0.20000000298023224,0.15625000232830644,0,0,2025,,259
2,6,0,Loksado - Haratai,Loksado,7.17,2,0.6000000238418579,0,6.570000171661377,0,0,0,0,0.5699999928474426,0.07949790695222352,6.599999904632568,0.9205020787493122,0,0,0,0,2025,,260
2,6,1,Loklahung - Kamawakan,Loksado,6.82,2,0,0,6.820000171661377,0,0,0.30000001192092896,0.043988271542658205,2.2200000286102295,0.3255132006759867,0,0,4.300000190734863,0.6304985616913289,0,0,2025,,261
2,6,2,Jl. Niagara (Ds. Halunuk) - Ayan,Loksado,2.06,3.5,0.5600000023841858,0,0,1.5,0,0.5600000023841858,0.2718446613515465,0,0,0,0,1.5,0.7281553398058253,0,0,2025,,262
2,6,3,Malinau - Katingin - Kamawakan,Loksado,9.46,3,5,0,0,2.299999952316284,2.1600000858306885,3,0.3171247357293869,0.30000001192092896,0.031712474833079166,0.5,0.05285412262156448,5.6600000858306885,0.5983086771491214,0,0,2025,,263
2,6,4,Loklahung - Malaris,Loksado,0.81,3.5,0,0,0.8100000023841858,0,0,0,0,0.20999999344348907,0.2592592511648013,0.30000001192092896,0.3703703850875666,0.30000001192092896,0.3703703850875666,0,0,2025,,264
2,6,5,Jl. Bubuih - Ds. Halunuk,Loksado,0.74,3.5,0.7400000095367432,0,0,0,0,0,0,0.10000000149011612,0.13513513714880557,0.14000000059604645,0.18918918999465736,0.5,0.6756756756756757,0,0,2025,,265
2,6,6,Halunuk - Riam Tajam/Talo - Hamak Umpaya,Loksado - Telaga Langsat,7.78,3,5.880000114440918,0,0,1.899999976158142,0,0,0,4.179999828338623,0.5372750422029078,0.8999999761581421,0.1156812308686558,2.699999988079071,0.34704370026723275,0,0,2025,,266
2,6,7,Jl. Muara Kitar - Desa Lumpangi,Loksado,0.43,3,0.4300000071525574,0,0,0,0,0,0,0.23000000417232513,0.5348837306333143,0.20000000298023224,0.4651162860005401,0,0,0,0,2025,,267
2,6,8,Jl. Hulu Banyu - Pantai Langsat,Loksado,1.79,3,1.7899999618530273,0,0,0,0,0.8899999856948853,0.4972066959189303,0.8999999761581421,0.5027932827699118,0,0,0,0,0,0,2025,,268
2,6,9,Jl. Bayampah - Tanuhi - Tugu Niih,Loksado,0.61,3.5,0.4000000059604645,0,0.20999999344348907,0,0,0,0,0.20999999344348907,0.34426228433358863,0,0,0.4000000059604645,0.655737714689286,0,0,2025,,269
2,7,0,Jl. Kantor Camat Loksado II,Loksado,0.12,3.5,0.11999999731779099,0,0,0,0,0.11999999731779099,0.9999999776482582,0,0,0,0,0,0,0,0,2025,,270
2,7,1,Jl. Buntu Muara Hatib - Bts. Kab. HST,Loksado,1.16,3.5,1.159999966621399,0,0,0,0,0,0,1.059999942779541,0.913793054120294,0.10000000149011612,0.086206897836307,0,0,0,0,2025,,271
2,7,2,Tanuhi - Hulu Banyu,Loksado,0.66,1.5,0,0,0.6600000038743019,0,0,0,0,0.20000000298023224,0.3030303075458064,0.4000000059604645,0.6060606150916128,0.05999999865889549,0.09090908887711438,0,0,2025,,272
2,7,3,Hulu Banyu - Datar Mangkung - Tumingki,Loksado,7,1.5,0,0,7,0,0,0,0,4.699999809265137,0.6714285441807338,1.899999976158142,0.27142856802259174,0.4000000059604645,0.05714285799435207,0,0,2025,,273
2,7,4,Lambuk - Ds. Tumingki,Loksado,0.67,2,0,0,0.6700000166893005,0,0,0,0,0,0,0.6700000166893005,1.0000000249094037,0,0,0,0,2025,,274
2,7,5,Malaris - Loapanggang,Loksado,1.58,1.5,0,0,1.5800000429153442,0,0,0,0,0.10000000149011612,0.0632911401836178,1.4800000190734863,0.9367088728313204,0,0,0,0,2025,,275
2,7,6,Jl. Haratai 3 (Balai Kedayang) / SDN Haratai 3,Loksado,5.25,2,0,0,5.25,0,0,1.0499999523162842,0.19999999091738746,1.7999999523162842,0.3428571337745303,1.7000000476837158,0.3238095328921363,0.699999988079071,0.1333333310626802,0,0,2025,,276
2,7,7,Jl. Haratai 2 (Balai Ujung Atas) SDN Haratai2,Loksado,2.7,2,0,0,2.5,0.20000000298023224,0,0,0,2.0999999046325684,0.7777777424565068,0.20000000298023224,0.07407407517786378,0.4000000059604645,0.14814815035572756,0,0,2025,,277
2,7,8,Jl. Bubuih (Ds. Halunuk) - Kandihin,Loksado,2.93,2,0,0,2.930000066757202,0,0,0,0,0,0,2.2300000190734863,0.7610921566803707,0.699999988079071,0.2389078457607751,0,0,2025,,278
2,7,9,Jl. Makam Habib - Desa Lumpangi,Loksado,0.38,1.5,0,0,0.3799999952316284,0,0,0,0,0.3799999952316284,0.9999999874516537,0,0,0,0,0,0,2025,,279
2,8,0,Jl. Datar Belimbing - Muara Kitar,Loksado,4.86,1.5,0,0,3.059999942779541,0,1.7999999523162842,0,0,2.759999990463257,0.5679012326056083,0.30000001192092896,0.061728397514594434,1.7999999523162842,0.3703703605589062,0,0,2025,,280
2,8,1,Jl. Tanginau - Balai Haruyan,Loksado,1.16,1.5,0,0,1.159999966621399,0,0,0,0,0.36000001430511475,0.3103448399182024,0.800000011920929,0.689655182690456,0,0,0,0,2025,,281
2,8,2,Jl. Tataian - (Ds. Ulang) - Loksado,Loksado,0.4,1.5,0,0,0.4000000059604645,0,0,0,0,0.30000001192092896,0.7500000298023224,0,0,0.10000000149011612,0.2500000037252903,0,0,2025,,282
2,8,3,Jl. Ulang - Kacang Parang,Loksado,1.75,2,0,0,1.75,0,0,0,0,0.699999988079071,0.3999999931880406,0.800000011920929,0.45714286395481657,0.25,0.14285714285714285,0,0,2025,,283
2,8,4,Jl. Kacang Parang (Ulang) - Balai Mawak-Kias,Loksado,2.08,1.5,0,0,2.0799999237060547,0,0,0,0,1.1799999475479126,0.5673076670903425,0.800000011920929,0.38461539034660047,0.10000000149011612,0.04807692379332506,0,0,2025,,284
2,8,5,Jl. Kacang Parang (Ulang) - Balai Wariung,Loksado,0.83,1.5,0,0,0.8299999833106995,0,0,0,0,0.8299999833106995,0.9999999798924091,0,0,0,0,0,0,2025,,285
2,8,6,Jl. Loksado - Pantai Dusin,Loksado,2.27,1.5,0,0,2.2699999809265137,0,0,0,0,2.2699999809265137,0.9999999915975831,0,0,0,0,0,0,2025,,286
2,8,7,Jl. Malinau - Kandihin,Loksado,4.16,1.5,0,0,1.2000000476837158,0,2.9600000381469727,0,0,0.20000000298023224,0.04807692379332506,0.699999988079071,0.16826922790362284,3.2600000500679016,0.7836538581893994,0,0,2025,,287
2,8,8,Jl. Ulang - Bangkaun,Loksado,3.56,1.5,0,0,3.559999942779541,0,0,0,0,1.3600000143051147,0.382022475928403,0,0,2.200000047683716,0.6179775414841898,0,0,2025,,288
2,8,9,Bayanan - Habirau Tengah,Daha Selatan,2.86,3.5,2.859999895095825,0,0,0,0,0.20000000298023224,0.06993007097210918,1.2999999523162842,0.45454543787282664,0.30000001192092896,0.10489510906326188,1.059999942779541,0.37062935062221714,0,0,2025,,289
2,9,0,Tumbukan Banyu - Banua Hanyar,Daha Selatan,5,3.5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2025,,290
2,9,1,Jl. Satria ,Daha Selatan,0.37,3,0.3700000047683716,0,0,0,0,0.3700000047683716,1.0000000128874909,0,0,0,0,0,0,0,0,2025,,291
2,9,2,Jl. Musyawarah,Daha Selatan,0.41,3.5,0.4099999964237213,0,0,0,0,0.4099999964237213,0.9999999912773692,0,0,0,0,0,0,0,0,2025,,292
2,9,3,Jl. Sekolah Islam,Daha Selatan,0.4,3.5,0.4000000059604645,0,0,0,0,0.4000000059604645,1.0000000149011612,0,0,0,0,0,0,0,0,2025,,293
2,9,4,Jl. Habib,Daha Selatan,0.32,3,0.3199999928474426,0,0,0,0,0.3199999928474426,0.9999999776482582,0,0,0,0,0,0,0,0,2025,,294
2,9,5,Jl. Mawar,Daha Selatan,0.27,3.5,0.27000001072883606,0,0,0,0,0,0,0,0,0.27000001072883606,1.0000000397364297,0,0,0,0,2025,,295
2,9,6,Jl. Inst. PDAM Negara,Daha Selatan,0.26,3.5,0.25999999046325684,0,0,0,0,0,0,0.1599999964237213,0.6153846016296973,0.10000000149011612,0.38461539034660047,0,0,0,0,2025,,296
2,9,7,Jl. Gerilya / (Depan PUSTU Habirau),Daha Selatan,0.24,3.5,0.23999999463558197,0,0,0,0,0,0,0,0,0,0,0.23999999463558197,0.9999999776482582,0,0,2025,,297
2,9,8,Jl. Harapan (SDN Habirau II)/ Sei. Palangan,Daha Selatan,0.21,3,0.20999999344348907,0,0,0,0,0,0,0,0,0.20999999344348907,0.9999999687785195,0,0,0,0,2025,,298
2,9,9,Samuda - Bajayau,Daha Selatan - Daha Barat,8.5,3.5,8.5,0,0,0,0,5,0.5882352941176471,0.699999988079071,0.08235293977400836,0.699999988079071,0.08235293977400836,2.0999999046325684,0.24705881230971394,0,0,2025,,299
3,0,0,Jl. Tambangan - Ds. Baruh Jaya,Daha Selatan - Daha Utara,2.23,3,0.10000000149011612,0,1.0299999713897705,0.20000000298023224,0.8999999761581421,0,0,0,0,0.6299999952316284,0.2825112086240486,1.600000023841858,0.7174887999290843,0,0,2025,,300
3,0,1,Muning Tengah - Batang Alai (Pihanin Raya),Daha Selatan,5.26,3,0,0,0,0.30000001192092896,4.960000038146973,0,0,0,0,0,0,5.260000228881836,1.0000000435136571,0,0,2025,,301
3,0,2,Muning Tengah - Ds. Muning Dalam,Daha Selatan,17.11,3,0,0,0,0,17.110000610351562,0,0,0,0,0,0,17.110000610351562,1.000000035672213,0,0,2025,,302
3,0,3,SP.4 Banjarbaru - Pasar Negara,Daha Selatan,0.66,3.5,0.6600000262260437,0,0,0,0,0,0,0.5600000023841858,0.8484848520972511,0.10000000149011612,0.1515151537729032,0,0,0,0,2025,,303
3,0,4,Negara - Tumbukan Banyu,Daha Selatan,0.53,5,0.5299999713897705,0,0,0,0,0.12999999523162842,0.245283009870997,0.30000001192092896,0.5660377583413754,0.10000000149011612,0.18867924809455872,0,0,0,0,2025,,304
3,0,5,SP.4. Banjarbaru - Pihanin Raya,Daha Selatan,1.04,4,1.0399999618530273,0,0,0,0,1.0399999618530273,0.9999999633202186,0,0,0,0,0,0,0,0,2025,,305
3,0,6,Bayanan - Pihanin,Daha Selatan,2.21,3.5,2,0,0,0,0.20999999344348907,0.6000000238418579,0.27149322345785426,0.4000000059604645,0.18099547781016492,0.6000000238418579,0.27149322345785426,0.6099999994039536,0.276018099277807,0,0,2025,,306
3,0,7,Jl. Kantor Camat Daha Selatan II,Daha Selatan,0.32,4,0.3199999928474426,0,0,0,0,0,0,0.3199999928474426,0.9999999776482582,0,0,0,0,0,0,2025,,307
3,0,8,Jl. Sungai Bugundi,Daha Selatan,0.31,3,0,0,0.3100000023841858,0,0,0,0,0,0,0.3100000023841858,1.000000007690922,0,0,0,0,2025,,308
3,0,9,Jl. Tukang Garit (Tambangan),Daha Selatan,0.48,3,0,0,0,0.47999998927116394,0,0,0,0,0,0,0,0.47999998927116394,0.9999999776482582,0,0,2025,,309
3,1,0,Pandak Daun - Baruh Jaya - Samuda,Daha Utara - Daha Selatan,7.33,3.5,7.329999923706055,0,0,0,0,0.20000000298023224,0.027285130010945735,5.099999904632568,0.6957707919007596,1.5299999713897705,0.2087312375702279,0.5,0.06821282401091405,0,0,2025,,310
3,1,1,Sei. Mandala Murung Raya,Daha Utara,2.1,3.5,2.0999999046325684,0,0,0,0,0.10000000149011612,0.04761904832862672,0.30000001192092896,0.14285714853377568,1,0.47619047619047616,0.699999988079071,0.3333333276567005,0,0,2025,,311
3,1,2,Jl. Teluk Haur I,Daha Utara,0.18,3,0.18000000715255737,0,0,0,0,0,0,0,0,0,0,0.18000000715255737,1.00000003973643,0,0,2025,,312
3,1,3,Jl. Teluk Haur II,Daha Utara,0.21,3,0.10000000149011612,0,0,0.10999999940395355,0,0,0,0,0,0,0,0.21000000089406967,1.0000000042574746,0,0,2025,,313
3,1,4,Jl. H.M. Thaib,Daha Utara,0.35,3,0.3499999940395355,0,0,0,0,0,0,0.15000000596046448,0.4285714456013271,0.10000000149011612,0.28571428997176035,0.10000000149011612,0.28571428997176035,0,0,2025,,314
3,1,5,Jl. Kenanga - Ds. Baruh Kambang,Daha Utara,0.31,3,0.3100000023841858,0,0,0,0,0.20000000298023224,0.6451612999362331,0,0,0,0,0.10999999940395355,0.3548387077546889,0,0,2025,,315
3,1,6,Jl. SMAN Negara (KH. Abdullah),Daha Utara,0.34,3.5,0.3400000035762787,0,0,0,0,0.3400000035762787,1.0000000105184665,0,0,0,0,0,0,0,0,2025,,316
3,1,7,Jl. Pertukangan,Daha Utara,0.32,3,0.3199999928474426,0,0,0,0,0.3199999928474426,0.9999999776482582,0,0,0,0,0,0,0,0,2025,,317
3,1,8,Jl. Silaturrahim,Daha Utara,0.28,3,0.2800000011920929,0,0,0,0,0.2800000011920929,1.0000000042574746,0,0,0,0,0,0,0,0,2025,,318
3,1,9,Jl. Habib Ibrahim - Ds. Sei Mandala,Daha Utara,0.17,3,0.17000000178813934,0,0,0,0,0.17000000178813934,1.0000000105184665,0,0,0,0,0,0,0,0,2025,,319
3,2,0,Jl. Sukaramai - Keramat,Daha Utara,0.73,3,0.7300000190734863,0,0,0,0,0.7300000190734863,1.0000000261280635,0,0,0,0,0,0,0,0,2025,,320
3,2,1,Jl. Pakan Dalam I,Daha Utara,0.32,3.5,0.3199999928474426,0,0,0,0,0,0,0.3199999928474426,0.9999999776482582,0,0,0,0,0,0,2025,,321
3,2,2,Jl. Pakan Dalam II,Daha Utara,0.29,3.5,0.28999999165534973,0,0,0,0,0,0,0.28999999165534973,0.999999971225344,0,0,0,0,0,0,2025,,322
3,2,3,Jl. Pakan Dalam III,Daha Utara,0.28,3.5,0.2800000011920929,0,0,0,0,0,0,0.2800000011920929,1.0000000042574746,0,0,0,0,0,0,2025,,323
3,2,4,Jl. Paramaian,Daha Utara,0.3,3,0.20000000298023224,0,0,0.10000000149011612,0,0,0,0,0,0,0,0.30000000447034836,1.0000000149011612,0,0,2025,,324
3,2,5,Jl. MIN Pandak Daun,Daha Utara,0.3,3,0.10000000149011612,0,0,0.20000000298023224,0,0,0,0.10000000149011612,0.3333333383003871,0,0,0.20000000298023224,0.6666666766007742,0,0,2025,,325
3,2,6,Jl. Pesantren Muradiyah,Daha Utara,0.27,3,0.27000001072883606,0,0,0,0,0,0,0.27000001072883606,1.0000000397364297,0,0,0,0,0,0,2025,,326
3,2,7,Pandak Daun (Buntut Muradiyah) - Pakan Dalam,Daha Utara,1.65,3.5,0,0,0,0,1.649999976158142,0,0,0,0,0,0,1.649999976158142,0.9999999855503892,0,0,2025,,327
3,2,8,Pakan Dalam - Kaminting Batu,Daha Utara,1.82,3,1.5,0,0.3199999928474426,0,0,0.20000000298023224,0.10989011152760013,0.800000011920929,0.4395604461104005,0.2199999988079071,0.12087912022412478,0.6000000238418579,0.3296703427702516,0,0,2025,,328
3,2,9,Jl. Samping Kantor Camat Daha Utara,Daha Utara,0.15,3.5,0.15000000596046448,0,0,0,0,0,0,0.15000000596046448,1.00000003973643,0,0,0,0,0,0,2025,,329
3,3,0,Jl. Gang Bidan (Ds. Tambak Bitin),Daha Utara,0.57,3,0,0,0.5700000077486038,0,0,0.5699999928474426,0.9999999874516539,0,0,0,0,0,0,0,0,2025,,330
3,3,1,Jl. Cangkingan Herman,Daha Utara,0.32,3,0.3199999928474426,0,0,0,0,0,0,0.20000000298023224,0.6250000093132257,0.10000000149011612,0.3125000046566129,0.019999999552965164,0.06249999860301614,0,0,2025,,331
3,3,2,Jl. Kampung Kawat,Daha Utara,0.33,3,0.33000001311302185,0,0,0,0,0,0,0,0,0,0,0.33000001311302185,1.0000000397364297,0,0,2025,,332
3,3,3,Jl. Kaminting Batu,Daha Utara,0.35,3,0.3499999940395355,0,0,0,0,0,0,0,0,0,0,0.3499999940395355,0.9999999829701015,0,0,2025,,333
3,3,4,Jl. Hamayung - Hakurung Dalam,Daha Utara,4.1,3,0,0,2.4000000953674316,0,1.7000000476837158,0,0,0.10000000149011612,0.02439024426588198,1.399999976158142,0.34146340881905907,2.600000023841858,0.6341463472785019,0,0,2025,,334
3,3,5,Simpang Jadi Makmur - Ds. Samuda,Daha Utara,0.66,2,0,0,0.6600000262260437,0,0,0,0,0.6600000262260437,1.0000000397364297,0,0,0,0,0,0,2025,,335
3,3,6,Jl. Sakincung - Ds. Hakurung Dalam,Daha Utara,1.34,2,0,0,1.0399999618530273,0,0.30000001192092896,0,0,0.3400000035762787,0.2537313459524468,0.6000000238418579,0.447761211822282,0.4000000134110451,0.29850747269480976,0,0,2025,,336
3,3,7,Jl. Hakurung Dalam - Ds. Sungai Haji,Daha Utara,0.57,3,0,0,0.5699999928474426,0,0,0,0,0.27000001072883606,0.47368422934883525,0.10000000149011612,0.17543859910546689,0.20000000298023224,0.35087719821093377,0,0,2025,,337
3,3,8,Jl. Siang Gantung - Ds. Baru,Daha Barat,6.93,3.609999895095825,3.5999999046325684,0,1.9299999475479126,1.399999976158142,0,0,0,1.9299999475479126,0.27849927093043475,0.6000000238418579,0.08658009002047012,4.399999976158142,0.6349206314802515,0,0,2025,,338
3,3,9,Jl. Baru - Ds. Bajayau,Daha Barat,2.33,4,0,0,0,0,2.3299999237060547,0,0,0,0,0,0,2.3299999237060547,0.9999999672558174,0,0,2025,,339
3,4,0,Jl. Bajayau - Ds. Bajayau Tengah,Daha Barat,7.58,3.5,3,0,0,0,4.579999923706055,2.0999999046325684,0.27704484229981113,0.4000000059604645,0.052770449335153624,0.10000000149011612,0.013192612333788406,4.979999929666519,0.6569920751538944,0,0,2025,,340
3,4,1,Jl. Banua Hanyar - Ds. Tanjung Selor,Daha Barat,5.61,3,0,0,0,0,5.610000133514404,0,0,0,0,0,0,5.610000133514404,1.000000023799359,0,0,2025,,341
3,4,2,Jl. Tanjung Selor - Ds. Badaun,Daha Barat,8.03,3,0,0,0,0,8.029999732971191,0,0,0,0,0,0,8.029999732971191,0.9999999667461011,0,0,2025,,342
3,4,3,Jl. Badaun - Ds. Bjayau Lama,Daha Barat,3.1,3,0,0,0,0,3.0999999046325684,0,0,0,0,0,0,3.0999999046325684,0.9999999692363123,0,0,2025,,343
3,4,4,Jl. Goha - Ds. Amawang Kanan,Kandangan,0.7,3.5,0.699999988079071,0,0,0,0,0.699999988079071,0.9999999829701015,0,0,0,0,0,0,0,0,2025,,344
3,4,5,Jl. Al - Ikhlas - Ds. Baluti,Kandangan,0.38,3.5,0.3799999952316284,0,0,0,0,0.3799999952316284,0.9999999874516537,0,0,0,0,0,0,0,0,2025,,345
3,4,6,Jl. Angkakai - Ds. Amawang Kiri,Kandangan,0.4,3.5,0.4000000059604645,0,0,0,0,0.4000000059604645,1.0000000149011612,0,0,0,0,0,0,0,0,2025,,346
3,4,7,Jl. Anjiran Rantauan - Ds. Taniran Tengah,Angkinang,1.21,3.5,0.7099999785423279,0,0,0.5,0,0,0,0,0,0,0,1.2099999785423279,0.9999999822663868,0,0,2025,,347
3,4,8,Jl. Asam Duhat - Ds. Pantai Ulin,Simpur,1.11,3.5,0,0,0,1.1100000143051147,0,0,0,0,0,0,0,1.1100000143051147,1.0000000128874906,0,0,2025,,348
3,4,9,Jl. Pertanian - Ds. Wasah Tengah,Simpur,0.36,3,0.36000001430511475,0,0,0,0,0.10000000149011612,0.2777777819169892,0.25999999046325684,0.722222195731269,0,0,0,0,0,0,2025,,349
3,5,0,Jl. Keramat Sakti - Ds. Tebing Tinggi,Simpur,0.69,3,0.6000000238418579,0,0,0,0.09000000357627869,0.20000000298023224,0.2898550767829453,0.4000000059604645,0.5797101535658906,0,0,0.09000000357627869,0.13043478779170825,0,0,2025,,350
